id,host_id,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month
40684976,978286,83.0,f,3.0,t,t,Østerbro,Entire rental unit,Entire home/apt,5,1 bath,4.0,1250.0,3,14,6,4,5.0,f,0.08
31262278,14199278,100.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1090.0,3,1124,8,16,5.0,f,0.28
760530551691700846,463012859,90.0,f,4.0,t,t,Indre By,Entire condo,Entire home/apt,2,1 bath,1.0,3143.0,1,30,362,6,5.0,f,0.45
24567631,185624023,0.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,2.0,750.0,2,21,32,5,5.0,f,0.07
17677243,10948978,100.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,2.0,721.0,2,13,38,45,4.84,f,0.55
913683286422747313,98213948,35.0,f,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,2499.0,1,1125,0,5,5.0,f,2.03
30037616,12146239,100.0,t,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,950.0,3,9,4,20,4.9,f,0.32
735191735148509402,49323148,27.0,f,4.0,t,t,Indre By,Entire condo,Entire home/apt,4,1 bath,1.0,1750.0,4,365,330,1,5.0,f,0.23
1025199430664660081,521097755,71.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,1.0,871.0,1,365,315,0,4.818525443935496,f,0.7332381191537447
42356486,74877370,55.0,f,1.0,t,t,Østerbro,Entire condo,Entire home/apt,2,1 bath,1.0,1095.0,6,30,361,10,4.9,f,0.71
1039917921974136300,409418980,93.0,f,1.0,t,f,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,744.0,1,365,56,3,4.67,f,3.0
733041040667070208,19630046,50.0,t,4.0,t,t,Indre By,Entire condo,Entire home/apt,2,1 bath,1.0,1800.0,2,60,357,18,4.83,f,1.34
929442976718850896,23688919,88.0,f,1.0,t,f,Indre By,Entire condo,Entire home/apt,2,1 bath,1.0,1400.0,2,30,88,6,5.0,f,1.24
992806469871326087,114480541,75.0,f,1.0,t,f,Indre By,Entire rental unit,Entire home/apt,4,1 bath,2.0,2600.0,3,16,70,1,5.0,f,1.0
587361648453362509,387493712,95.0,f,2.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,2.0,521.0,2,60,124,11,4.18,f,0.54
647457880876702701,463804265,47.0,f,1.0,t,t,Østerbro,Entire condo,Entire home/apt,2,1 bath,1.0,1000.0,2,7,17,15,5.0,f,0.83
39919908,188017296,71.55430761099366,f,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,6,1 bath,5.0,1700.0,10,30,235,4,4.25,f,0.14
657707068508370740,23364994,0.0,f,3.0,t,f,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,2000.0,2,365,179,2,5.0,f,0.12
1015696293992387149,515935922,100.0,f,13.0,t,t,Indre By,Entire serviced apartment,Entire home/apt,12,2 baths,5.0,2365.0,2,1125,216,0,4.818525443935496,t,0.7332381191537447
13702676,44133614,71.55430761099366,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,4,1 bath,3.0,1657.0,4,7,32,13,5.0,f,0.14
647048121836910562,21085271,50.0,f,2.0,t,t,Indre By,Entire condo,Entire home/apt,5,1 bath,3.0,7500.0,4,365,365,0,4.818525443935496,f,0.7332381191537447
664453958547883878,23300962,0.0,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,5,1 bath,2.0,2800.0,3,11,365,0,4.818525443935496,f,0.7332381191537447
15448686,9063803,100.0,t,1.0,t,t,Nørrebro,Entire condo,Entire home/apt,2,1 bath,1.0,557.0,2,1125,55,30,4.87,f,0.34
923698909777617002,485418113,99.0,f,20.0,t,t,Indre By,Entire rental unit,Entire home/apt,6,1.5 baths,5.0,2396.0,4,365,248,16,4.88,t,4.25
962424164164561713,280361752,97.0,t,3.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,2.0,899.0,2,1125,169,21,4.9,t,5.25
17798820,21999234,67.0,f,1.0,t,t,Østerbro,Entire condo,Entire home/apt,4,1 bath,1.0,1500.0,2,15,263,2,5.0,f,0.12
622314920466433538,20640118,100.0,f,1.0,t,t,Østerbro,Entire condo,Entire home/apt,2,1 bath,2.0,924.0,5,30,89,46,4.67,f,2.35
613594047320882991,270944610,98.0,f,11.0,t,t,Indre By,Private room in bed and breakfast,Private room,8,1 shared bath,4.0,5000.0,1,7,365,2,5.0,t,0.1
2529055,2116141,71.55430761099366,f,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,3355.0,4,10,358,22,4.91,f,0.19
999301997185334044,541215403,100.0,f,1.0,f,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,957.0,1,365,72,5,3.8,f,2.83
886959319927354830,497627363,97.0,t,2.0,t,t,Nørrebro,Private room in rental unit,Private room,1,Half-bath,1.0,350.0,2,14,47,33,4.76,f,4.29
830984529270398048,132657658,28.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1000.0,5,40,275,4,5.0,f,0.62
40658209,259445423,25.0,f,3.0,t,t,Vesterbro-Kongens Enghave,Private room in rental unit,Private room,2,1 shared bath,2.0,980.0,1,7,174,0,4.818525443935496,f,0.7332381191537447
896315054184988486,139586964,100.0,f,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,889.0,3,1125,54,1,5.0,f,0.18
36347418,108402324,100.0,f,5.0,t,t,Østerbro,Private room in rental unit,Private room,3,1 private bath,2.0,1500.0,2,1125,89,1,4.0,f,0.18
907254031053036033,10368789,67.0,f,1.0,t,t,Valby,Entire home,Entire home/apt,6,2 baths,4.0,1300.0,3,365,7,1,5.0,f,0.18
52682383,45416597,0.0,f,3.0,t,t,Vesterbro-Kongens Enghave,Private room in condo,Private room,1,1 shared bath,1.0,225.0,4,365,37,2,5.0,f,0.08
44446526,359045022,83.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,3,1 bath,1.0,1013.0,3,13,17,11,4.73,f,0.27
6588239,34148531,0.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,6,1 bath,3.0,4000.0,1,1125,90,8,4.38,f,0.08
17477882,7745237,81.0,f,6.0,t,t,Valby,Entire home,Entire home/apt,2,2 baths,1.0,371.0,2,730,220,22,4.73,f,0.72
802110,268171,84.0,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,3,1 bath,1.0,330.0,4,1125,8,7,4.86,f,0.05
1008003177443282080,512923529,50.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,800.0,3,5,10,0,4.818525443935496,f,0.7332381191537447
991067074583160494,4117964,0.0,f,4.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,500.0,31,365,175,0,4.818525443935496,f,0.7332381191537447
666188,3010650,33.0,f,1.0,t,t,Vanløse,Entire home,Entire home/apt,5,1 bath,3.0,975.0,4,1125,77,15,4.87,f,0.12
638218796300291141,46477157,0.0,f,1.0,t,t,Valby,Entire home,Entire home/apt,6,1 bath,4.0,1348.0,6,7,357,2,4.5,f,0.11
1023111394649816277,347376996,80.0,f,2.0,t,t,Brønshøj-Husum,Entire rental unit,Entire home/apt,2,1 bath,2.0,675.0,1,5,88,2,5.0,f,1.54
13222281,74187051,100.0,f,1.0,t,t,Amager Vest,Entire townhouse,Entire home/apt,4,1 bath,3.0,1200.0,5,1125,15,34,4.91,f,0.37
830267530308628938,55269545,100.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,849.0,3,14,7,5,5.0,f,0.64
851889484847610083,121175232,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,1.0,1714.0,13,28,173,2,5.0,f,0.24
1044843478389386420,434135786,100.0,f,14.0,t,t,Østerbro,Entire rental unit,Entire home/apt,7,1 bath,4.0,2705.0,1,365,348,0,4.818525443935496,t,0.7332381191537447
581515972788601931,180841572,95.0,t,2.0,t,t,Valby,Entire condo,Entire home/apt,3,1 bath,1.0,700.0,2,100,84,39,4.77,f,1.84
647610342955536616,374760031,46.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1557.0,3,365,145,10,4.9,f,0.56
24534235,185321914,100.0,t,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,4,1 bath,3.0,1320.4675313807531,2,21,0,100,4.82,t,1.48
8348424,43989589,75.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,2.0,836.0,2,14,14,24,4.75,f,0.24
44682317,361818000,83.0,f,1.0,t,t,Vanløse,Entire condo,Entire home/apt,4,1 bath,1.0,643.0,2,15,55,78,4.51,f,2.13
667346417750057175,70321111,100.0,f,1.0,f,t,Amager Vest,Entire condo,Entire home/apt,4,1 bath,3.0,1850.0,5,14,138,5,5.0,f,0.29
1030985084100498380,27052826,100.0,f,3.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,4,1 bath,2.0,898.0,3,365,3,0,4.818525443935496,t,0.7332381191537447
627258650981789133,127477454,67.0,f,1.0,t,t,Brønshøj-Husum,Entire condo,Entire home/apt,2,1 bath,1.0,1100.0,3,1125,360,13,4.92,f,0.68
874535101850958103,39380165,97.0,t,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1000.0,5,365,24,11,4.82,f,1.36
911602312788204292,519434633,84.0,f,1.0,f,t,Amager Vest,Entire rental unit,Entire home/apt,3,1 bath,1.0,900.0,1,365,358,16,4.69,f,2.53
42789524,11385892,90.0,t,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1037.0,3,60,8,20,4.95,f,1.57
50843364,23253664,78.0,f,1.0,t,t,Østerbro,Entire condo,Entire home/apt,4,1 bath,2.0,1450.0,3,365,22,24,4.92,f,0.92
1004845595749677333,520372874,75.0,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,1.0,817.0,3,365,63,1,5.0,t,0.48
664399281568555404,143892291,100.0,t,3.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,2.0,1300.0,1,10,144,31,5.0,t,1.76
2836343,7594546,0.0,f,7.0,t,t,Brønshøj-Husum,Entire home,Entire home/apt,6,2 baths,5.0,1700.0,14,21,87,0,4.818525443935496,f,0.7332381191537447
50722732,206936117,75.0,f,1.0,t,t,Valby,Entire condo,Entire home/apt,4,1 bath,2.0,950.0,4,7,16,2,4.5,f,0.11
994252412716539735,11832856,27.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,2.0,750.0,2,365,14,2,4.5,f,0.83
16598144,226032,25.0,f,2.0,t,t,Vanløse,Entire home,Entire home/apt,5,1.5 baths,3.0,900.0,7,30,323,1,5.0,f,0.21
16611128,33260831,89.0,f,11.0,t,t,Brønshøj-Husum,Entire rental unit,Entire home/apt,10,1 bath,7.0,2197.0,5,1125,182,105,4.68,f,1.28
1041854343731755846,35856715,73.0,f,6.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,6,1 bath,2.0,1170.0,3,365,83,0,4.818525443935496,f,0.7332381191537447
50948861,125337479,93.0,f,11.0,t,t,Amager st,Entire rental unit,Entire home/apt,4,1 bath,2.0,1025.0,58,1125,239,13,4.46,t,0.49
819392453976231632,187285609,39.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,800.0,2,7,346,11,4.82,f,1.29
35215509,74192327,100.0,t,1.0,t,t,Amager Vest,Private room in rental unit,Private room,2,1 shared bath,1.0,750.0,3,30,112,33,4.97,f,0.61
658466035797561952,5190543,100.0,f,3.0,t,t,Frederiksberg,Entire townhouse,Entire home/apt,5,2 baths,2.0,2200.0,2,1125,10,0,4.818525443935496,t,0.7332381191537447
581146623399571101,1578155,100.0,f,3.0,t,t,Bispebjerg,Entire home,Entire home/apt,4,1 bath,3.0,1500.0,4,365,9,5,5.0,f,0.24
911514629420243697,10518263,100.0,t,3.0,t,t,Vesterbro-Kongens Enghave,Entire home,Entire home/apt,4,1 bath,2.0,950.0,4,14,24,4,5.0,f,0.7
632337406126166983,450303636,50.0,f,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,4,1 bath,5.0,1900.0,4,365,123,7,5.0,f,0.41
963929354640276607,262828029,82.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,5,1 bath,3.0,1500.0,1,1125,341,14,4.71,f,4.77
51201597,6552654,96.0,t,2.0,t,t,Amager Vest,Entire townhouse,Entire home/apt,5,1 bath,5.0,1533.0,6,365,62,5,5.0,f,0.17
48384350,390590620,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,3,1 bath,1.0,1011.0,1,6,15,7,5.0,f,1.49
582377120434450658,49071389,96.0,t,4.0,t,t,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,1200.0,2,365,318,42,4.95,f,1.99
50115893,168891355,89.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,900.0,2,14,10,8,4.88,f,0.32
621683283968341707,387595546,68.0,t,2.0,t,t,Amager Vest,Entire home,Entire home/apt,6,1 bath,4.0,1000.0,5,14,83,3,5.0,f,0.17
804100864758240603,2492967,98.0,t,4.0,t,t,Amager Vest,Entire condo,Entire home/apt,6,1 bath,3.0,2500.0,1,4,347,1,5.0,f,0.24
13723128,80206672,71.55430761099366,f,1.0,t,t,Amager Vest,Entire home,Entire home/apt,5,2 baths,3.0,1320.4675313807531,5,1125,8,0,4.818525443935496,f,0.7332381191537447
32187462,54750757,100.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1500.0,4,1125,7,7,5.0,f,0.13
1335948,7218403,100.0,f,2.0,t,t,Frederiksberg,Entire condo,Entire home/apt,6,2.5 baths,4.0,1100.0,3,20,19,62,4.94,f,0.6
47752938,33747663,100.0,t,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,4.0,1475.0,3,1125,208,37,4.84,f,1.11
45078111,306270,40.0,f,2.0,t,t,Amager Vest,Entire home,Entire home/apt,4,1 bath,2.0,1500.0,4,21,174,14,5.0,f,0.46
726435551010701800,76705814,50.0,f,2.0,t,t,Amager st,Entire condo,Entire home/apt,3,1 bath,1.0,600.0,3,365,81,3,5.0,f,0.66
45197922,43561792,63.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,800.0,7,730,61,44,4.84,f,1.1
34831694,2223702,83.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,1.0,1199.0,7,21,88,18,4.83,f,0.33
43322124,308632764,100.0,t,2.0,t,t,Amager Vest,Entire villa,Entire home/apt,5,2 baths,3.0,1500.0,7,1125,24,0,4.818525443935496,f,0.7332381191537447
829561753551684327,36021885,64.0,f,5.0,t,t,Amager Vest,Private room in rental unit,Private room,2,1 shared bath,1.0,1357.0,1,1125,360,7,4.86,f,0.8
13808705,16582671,50.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1450.0,4,7,257,30,5.0,f,0.33
869659252384049405,39452206,67.0,t,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,6,2 baths,3.0,1943.0,2,30,30,11,4.91,f,1.38
876454972881604843,83000697,81.0,t,4.0,t,t,Vesterbro-Kongens Enghave,Houseboat,Entire home/apt,5,1 bath,2.0,4857.0,7,14,87,14,5.0,f,2.47
34851357,165752755,86.0,t,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1479.0,5,73,33,14,5.0,f,0.86
969545825664327170,341653139,36.0,f,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1150.0,1,365,254,1,5.0,f,0.3
668801072375107866,23261460,78.0,f,1.0,t,t,Amager Vest,Entire townhouse,Entire home/apt,5,2 baths,2.0,1100.0,6,365,38,5,5.0,f,0.29
3385427,17080125,82.0,f,1.0,f,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,2.0,893.0,2,7,244,3,5.0,f,1.45
10312274,53058587,92.0,f,1.0,t,t,Indre By,Entire condo,Entire home/apt,3,1 bath,2.0,1200.0,2,7,23,76,4.8,f,0.8
3451176,10473082,93.0,t,2.0,t,t,Amager Vest,Entire condo,Entire home/apt,4,1 bath,2.0,926.0,3,1125,21,60,4.95,f,0.8
882482004510150957,510900241,100.0,t,1.0,t,t,Brønshøj-Husum,Entire home,Entire home/apt,6,1.5 baths,3.0,2000.0,1,30,360,11,4.91,f,1.45
616190075610462606,38580466,70.0,f,2.0,t,t,Amager Vest,Entire condo,Entire home/apt,5,1 bath,3.0,2200.0,3,365,353,9,4.44,f,0.47
40033723,93892082,96.0,f,5.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,3,1 bath,2.0,917.0,3,730,8,25,4.72,f,0.52
47823103,362294657,100.0,t,6.0,t,t,Amager Vest,Entire loft,Entire home/apt,2,1 bath,1.0,1328.0,1,1125,365,1,5.0,t,0.05
18889157,127699811,0.0,f,2.0,t,f,Valby,Entire rental unit,Entire home/apt,1,1 bath,1.0,758.0,4,1125,365,6,4.67,f,0.08
1043393444325142910,470318304,100.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,3,1 bath,1.0,819.0,3,14,3,0,4.818525443935496,t,0.7332381191537447
928089346937929192,269299051,27.0,f,1.0,t,f,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,850.0,2,365,257,3,5.0,f,0.79
915953908780971492,80701689,44.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1057.0,3,365,15,3,5.0,f,0.49
2154395,10972900,0.0,f,1.0,t,t,Bispebjerg,Entire bungalow,Entire home/apt,6,1 bath,4.0,800.0,3,10,9,33,4.76,f,0.4
659404856739612190,106235288,50.0,t,2.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1643.0,7,1125,364,5,5.0,f,0.29
724561125459110321,9167371,57.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,730.0,28,120,169,3,5.0,f,0.25
21437882,155348640,99.0,f,194.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,4.0,1491.0,3,1125,365,0,4.818525443935496,t,0.7332381191537447
664247048856773155,11109555,68.0,t,3.0,t,t,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,700.0,25,90,19,5,5.0,f,0.28
652850590468100355,465045021,21.0,f,1.0,f,t,Bispebjerg,Entire rental unit,Entire home/apt,3,1 bath,2.0,750.0,2,10,356,9,4.89,f,0.51
8841650,46302426,71.55430761099366,f,1.0,t,t,Vanløse,Entire home,Entire home/apt,6,2 baths,9.0,2000.0,7,18,88,0,4.818525443935496,f,0.7332381191537447
864338686914959610,508966183,86.0,t,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,906.0,6,365,82,18,4.94,f,2.12
5997402,31137031,50.0,f,1.0,t,t,Frederiksberg,Entire townhouse,Entire home/apt,4,1.5 baths,2.0,1264.0,7,120,65,6,5.0,f,0.06
995483896974591289,540322474,100.0,f,11.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,2.0,1233.0,2,365,300,10,4.5,t,4.76
9869747,50793363,65.0,f,2.0,t,f,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,600.0,4,30,186,132,4.79,f,1.36
586954864923118972,35846452,78.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1429.0,5,30,2,7,4.86,f,0.34
670384,3396905,100.0,t,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,5,2 baths,3.0,1183.0,6,45,31,145,4.78,f,1.07
37866993,280836026,0.0,f,2.0,t,f,Amager Vest,Entire home,Entire home/apt,6,2 baths,6.0,1857.0,5,1125,115,2,5.0,f,0.08
904392580783932465,3082465,75.0,f,4.0,t,t,Valby,Entire home,Entire home/apt,6,1 bath,3.0,1000.0,5,365,66,4,5.0,f,0.71
791278342518522703,493023674,67.0,t,2.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,740.0,6,365,45,21,4.95,f,1.77
640375521079773836,14918830,86.0,f,1.0,t,t,Vanløse,Entire condo,Entire home/apt,2,1 bath,1.0,750.0,2,365,287,10,4.7,f,0.58
827578049001221242,11025939,100.0,f,3.0,t,t,Valby,Entire home,Entire home/apt,6,1 bath,2.0,1200.0,3,15,79,1,5.0,t,0.18
564434876852262509,41176702,70.0,f,1.0,t,t,Amager st,Entire condo,Entire home/apt,3,1 bath,2.0,800.0,4,365,37,2,5.0,f,0.44
757868643721997788,7673466,71.55430761099366,f,1.0,t,t,Valby,Entire condo,Entire home/apt,2,1 bath,1.0,900.0,10,14,358,0,4.818525443935496,f,0.7332381191537447
962400752748358505,532949281,50.0,f,2.0,f,f,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1500.0,3,365,267,2,5.0,f,0.51
1044132013246523954,50357022,31.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,5,1 bath,5.0,800.0,1,365,329,0,4.818525443935496,f,0.7332381191537447
940284,4252325,91.0,f,4.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1198.0,2,60,26,299,4.68,f,2.29
613080424375282256,386133143,18.0,f,2.0,t,t,Bispebjerg,Entire condo,Entire home/apt,4,1 bath,1.0,950.0,7,30,364,0,4.818525443935496,f,0.7332381191537447
729710770655265022,482087033,71.55430761099366,f,1.0,t,t,Vanløse,Entire villa,Entire home/apt,8,2 baths,6.0,2500.0,5,365,365,0,4.818525443935496,f,0.7332381191537447
23623159,7559638,100.0,f,1.0,t,t,Amager st,Entire home,Entire home/apt,6,1.5 baths,2.0,1000.0,14,1125,118,12,4.92,f,0.17
51284265,26457165,100.0,f,3.0,t,t,Amager st,Entire condo,Entire home/apt,2,1 bath,2.0,939.0,4,1125,26,6,4.83,f,0.22
11009849,57131594,71.55430761099366,f,1.0,t,t,Amager Vest,Entire home,Entire home/apt,5,1 bath,2.0,3380.0,1,1125,365,4,3.5,f,0.05
626552697048324783,6132573,71.55430761099366,f,3.0,t,f,Amager Vest,Entire condo,Entire home/apt,6,1.5 baths,3.0,2300.0,14,21,365,0,4.818525443935496,f,0.7332381191537447
11506743,55294074,73.0,t,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,6,1 bath,3.0,1800.0,2,21,117,16,5.0,f,0.9
45933259,90583804,33.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,750.0,2,2,298,2,5.0,f,0.32
962189608553489063,510632,38.0,f,2.0,t,t,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1056.0,3,365,78,1,5.0,t,0.24
13311333,10734422,100.0,f,2.0,t,t,Indre By,Entire condo,Entire home/apt,2,1 bath,1.0,1104.0,3,1125,207,68,4.79,f,0.74
46978735,155348640,99.0,f,194.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,6,0 baths,6.0,2587.0,1,1125,61,0,4.818525443935496,t,0.7332381191537447
931805610404204684,524649252,100.0,f,1.0,t,f,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,840.0,5,365,70,1,4.0,t,0.41
662055924205465783,199652599,100.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,5,1.5 baths,4.0,2000.0,3,30,85,0,4.818525443935496,f,0.7332381191537447
664387613481645974,21217772,0.0,f,1.0,t,t,Vanløse,Entire villa,Entire home/apt,6,2 baths,4.0,1195.0,7,30,79,2,5.0,f,0.11
13777000,80873895,89.0,t,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,3,1 bath,2.0,1042.0,3,21,59,76,4.96,f,0.84
941833190028512936,527390383,90.0,t,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,3,1 bath,2.0,1161.0,1,1125,122,19,4.89,f,4.01
713603660792889312,14840706,71.0,t,3.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,3,1 bath,2.0,850.0,2,365,210,14,4.86,f,0.96
598527045718596067,13592193,71.55430761099366,f,3.0,t,t,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,900.0,5,365,330,0,4.818525443935496,f,0.7332381191537447
53635214,18873782,29.0,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,4,1 bath,2.0,1000.0,1,365,89,4,4.5,f,0.2
739830981562335262,226067961,74.0,f,1.0,t,t,Brønshøj-Husum,Private room in condo,Private room,2,1 private bath,1.0,410.0,2,1125,350,19,4.63,f,1.34
21993668,54629157,71.55430761099366,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,1.0,5000.0,2,1125,364,4,3.5,f,0.07
31579721,34184412,100.0,f,2.0,t,t,Frederiksberg,Private room in rental unit,Private room,3,2 shared baths,5.0,311.0,1,30,1,118,4.31,t,1.97
623697503805948434,22535871,100.0,f,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,1571.0,6,90,269,5,5.0,f,0.27
2834713,14501177,43.0,t,4.0,t,t,Valby,Private room in villa,Private room,1,1 shared bath,1.0,575.0,1,1125,334,15,4.73,f,0.13
888406512736310643,511384605,75.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,3.0,960.0,2,10,87,6,5.0,f,0.99
769637883116244517,21941577,71.55430761099366,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,2 baths,1.0,1300.0,5,27,358,0,4.818525443935496,f,0.7332381191537447
1026859887362631659,368283167,100.0,f,4.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,6,2 baths,4.0,1367.0,1,365,229,0,4.818525443935496,f,0.7332381191537447
4249415,7774683,77.0,t,2.0,t,t,Brønshøj-Husum,Entire townhouse,Entire home/apt,5,1 bath,5.0,1099.0,3,14,329,92,4.62,f,0.87
714185685439867390,116203366,0.0,f,1.0,t,t,Frederiksberg,Private room in condo,Private room,2,1 shared bath,1.0,1642.0,1,365,365,0,4.818525443935496,f,0.7332381191537447
69440,194944,100.0,t,3.0,t,t,Frederiksberg,Private room in rental unit,Private room,1,1 shared bath,1.0,370.0,5,10,70,66,4.82,f,0.42
944905966328345970,528254502,50.0,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,1050.0,2,365,90,2,5.0,f,0.43
890359726098544796,90028463,57.0,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,4,1 bath,3.0,1650.0,4,365,49,3,5.0,f,0.45
9779061,21914872,78.0,t,4.0,t,t,Østerbro,Private room in rental unit,Private room,1,1 shared bath,1.0,291.0,87,130,180,8,4.75,f,0.08
